episode_id,profile_id,profile_url,company_name,company_name_clean,title_raw,title_normalized,start_year,start_month,end_year,end_month,duration_months,duration_months_to_scrape_date,is_censored,scrape_date,imputed_start_month,imputed_end_month,imputed_duration,episode_start_era,company_size_tier,industry_sector,industry_normalized,profile_region,contributor_episode_count,size_tier_usable,qa_flags,exclusion_reason
dc51c630-2358-43ae-b6af-d3a1b6171652,6e7d790abdc7,https://www.linkedin.com/in/rubenchacon,Mondelēz International,mondelēz international,Deputy CISO & Cybersecurity Strategy and implementation,,2017,6,2018.0,4.0,10.0,107,False,2026-05-17,False,False,False,Pre-COVID,5001-10000,Enterprise Software,,,0,False,,Excluded_Deputy
cd6a283e-7490-4569-8095-823f4bd43394,6e7d790abdc7,https://www.linkedin.com/in/rubenchacon,The Coca-Cola Company,the coca-cola,Deputy CISO & Director Information Protection,,2013,5,2015.0,5.0,24.0,156,False,2026-05-17,False,False,False,Pre-COVID,5001-10000,Enterprise Software,,,0,False,,Excluded_Deputy
586078c0-9f9a-4799-83e0-35294deb63e7,f01feb4ea676,https://www.linkedin.com/in/becky-palmer-38a2873,CDW,cdw,Deputy CISO,,2016,6,2020.0,6.0,48.0,119,False,2026-05-17,True,True,False,Pre-COVID,501-1000,Insurance,,,0,False,,Excluded_Deputy
f94b434d-63fc-4364-814a-2156f18a135a,6bf1cefa13c6,https://www.linkedin.com/in/michael-r-smith-a4627b99,"Creative Computing Solutions, inc (CCSi)","creative computing solutions, inc (ccsi)",Deputy CISO / Sr. Security Program Manager,,2009,6,2015.0,6.0,72.0,203,False,2026-05-17,False,False,False,Pre-COVID,101-250,Enterprise Software,,,0,False,,Excluded_Deputy
10149d69-92ec-413d-8244-c0ceca52eb6b,358b43231ad5,https://www.linkedin.com/in/kara-h-5134481,FIS,fis,Corporate Chief Information Officer (CIO),,2021,1,2023.0,2.0,25.0,64,False,2026-05-17,False,False,False,COVID,10000+,FinTech,,,0,False,,Excluded_Other
14c429d5-ae94-44ee-887c-ec213d912d55,2f597ed82ddb,https://www.linkedin.com/in/patricia-hinerman-2136002,Interpublic Group (IPG),interpublic group (ipg),IPG Corporate CIO,,2008,11,2019.0,3.0,124.0,210,False,2026-05-17,False,False,False,Pre-COVID,5001-10000,Consumer,,,0,False,,Excluded_Other
d4ad5d86-30f1-4352-a948-69af37f58fbd,b6a00c5c4a6e,https://www.linkedin.com/in/jameeka,Nike,nike,Interim Director of Identity & Access Management (IAM) | Corporate Information Security,,2017,2,2017.0,7.0,5.0,111,False,2026-05-17,False,False,False,Pre-COVID,251-500,Healthcare,,,0,False,,Excluded_Interim
ef79a348-092e-4cda-9966-de63916f91d2,b6a00c5c4a6e,https://www.linkedin.com/in/jameeka,Lockheed Martin,lockheed martin,Technical Assistant to the Vice President & CIO | Space Systems ,,2014,11,2016.0,3.0,16.0,138,False,2026-05-17,False,False,False,Pre-COVID,251-500,Healthcare,,,0,False,,Excluded_Other
24a18e8a-1726-4725-89d9-ef0fd052b6a9,655be97473e6,https://www.linkedin.com/in/lorihavlovitz,Cardinal Health,cardinal health,"VP, Information Security and Technology Risk Management",,2015,9,2019.0,9.0,48.0,128,False,2026-05-17,False,False,False,Pre-COVID,,,,,0,False,,VP_below_CISO_at_same_company
5a020424-b85f-433a-879e-d6a747aee78d,7b135153883c,https://www.linkedin.com/in/svp-ncutliff,CXO Media,cxo media,"Advisor, CIO National Advisory Board",,1998,6,2013.0,1.0,175.0,335,False,2026-05-17,True,False,False,Pre-COVID,10000+,Healthcare,,,0,False,,Excluded_Other
0c49582e-8bc4-4319-ae6f-7c1b934e8557,76d3df2b8d24,https://www.linkedin.com/in/guerraguillermo,Jackson,jackson,"SVP, Chief Technology Strategy & Security Officer",,2026,4,,,,1,True,2026-05-17,False,False,False,Post-COVID,1001-5000,Finance / Financial Services,,,0,True,,VP_below_CISO_at_same_company
286d89c2-350c-4a62-b829-e63ab49ccf52,91a6e3c312d1,https://www.linkedin.com/in/jaimemanriquez,West Coast Community Bank,west coast community bank,Vice President-Chief Technology Officer- Information Security Officer,,2006,3,2011.0,8.0,65.0,242,False,2026-05-17,False,False,False,Pre-COVID,11-50,Finance / Financial Services,,,0,False,,VP_below_CISO_at_same_company
ee600dcc-fc98-4ca8-bac9-abbe79210546,91a6e3c312d1,https://www.linkedin.com/in/jaimemanriquez,West Coast Community Bank,west coast community bank,Vice President-Sr. Network Administrator-Information Security Officer,,2005,3,2006.0,3.0,12.0,254,False,2026-05-17,False,False,False,Pre-COVID,11-50,Finance / Financial Services,,,0,False,,VP_below_CISO_at_same_company
ffba4554-8047-492d-9d91-d7490d8a978f,91a6e3c312d1,https://www.linkedin.com/in/jaimemanriquez,West Coast Community Bank,west coast community bank,Assistan Vice President - Sr. Network Administrator- Information Security Officer,,2004,1,2005.0,3.0,14.0,268,False,2026-05-17,False,False,False,Pre-COVID,11-50,Finance / Financial Services,,,0,False,,VP_below_CISO_at_same_company
680e62ff-4b3a-4d2b-a80f-b598e7ddedd5,e0098eff4574,https://www.linkedin.com/in/jerich-beason,AECOM,aecom,"Sr. Director, Information Security and Deputy CISO",,2020,1,2020.0,8.0,7.0,76,False,2026-05-17,False,False,False,Pre-COVID,10000+,Finance / Financial Services,,,0,False,,Excluded_Deputy
1bd981b9-e89c-4507-b06b-da529318838c,f4b90a697032,https://www.linkedin.com/in/john-gift-mba-cissp-cism-ceh-cih,Target,target,Interim Manager  –  IT Security Operations Center (SOC),,2014,1,2014.0,3.0,2.0,148,False,2026-05-17,False,False,False,Pre-COVID,,,,,0,False,,Excluded_Interim
90430ecc-1a8f-4a08-8865-5297329fdb9c,5799986fa656,https://www.linkedin.com/in/mcmahoncolleen,GlaxoSmithKline,glaxosmithkline,"Deputy CISO, Head Information Security Strategy, Architecture and Engineering",,2018,3,2019.0,11.0,20.0,98,False,2026-05-17,False,False,False,Pre-COVID,10000+,Pharma,,,0,False,,Excluded_Deputy
a1e832dc-4e0d-407e-a6ea-9c24ed057c64,5799986fa656,https://www.linkedin.com/in/mcmahoncolleen,GlaxoSmithKline,glaxosmithkline,"Deputy CISO, Head of Information Security Strategy, Architecture and Incident Response",,2013,2,2019.0,3.0,73.0,159,False,2026-05-17,False,False,False,Pre-COVID,10000+,Pharma,,,0,False,,Excluded_Deputy
84d26572-a343-4774-b8ff-8cbcbce95dfd,23f75cc192ba,https://www.linkedin.com/in/antonio-andrews-cissp-cism-cisa,The Chemours Company,the chemours,Deputy CISO,,2024,8,,,,21,True,2026-05-17,False,False,False,Post-COVID,10000+,Retail,,,0,True,,Excluded_Deputy
aa49788f-ed5e-462e-b2d9-960f8a35ea50,c19175c85a47,https://www.linkedin.com/in/alonzoellis,Imperito Networks,imperito networks,Co-Founder and CTO,,1998,6,2004.0,6.0,72.0,335,False,2026-05-17,True,True,False,Pre-COVID,10000+,Finance / Financial Services,,,0,False,,Excluded_Other
a4c6fe16-8192-4674-9fed-50e923653ff5,beed9b561c00,https://www.linkedin.com/in/susanne-elizer-senoff-575ba96,McAfee,mcafee,Deputy CISO,,2022,9,2023.0,7.0,10.0,44,False,2026-05-17,False,False,False,Post-COVID,51-100,Enterprise SaaS,,,0,False,,Excluded_Deputy
d8284aa4-1cca-412d-beff-7cc04f53a22f,1c768ac58ddb,https://www.linkedin.com/in/cmmazzone,Omnicom,omnicom,Global Deputy CISO,,2021,9,,,,56,True,2026-05-17,False,False,False,COVID,10000+,AdTech / MarTech,,,0,False,,Excluded_Deputy
4d2d39a8-fe70-4eb2-b18b-9a2ab90610e1,1c768ac58ddb,https://www.linkedin.com/in/cmmazzone,PTC,ptc,Cybersecurity Risk Officer & Interim Product Security Officer,,2019,7,2021.0,9.0,26.0,82,False,2026-05-17,False,False,False,Pre-COVID,10000+,AdTech / MarTech,,,0,False,,Excluded_Interim
95e56ae5-bcff-420c-9154-73b094359d84,0e1adebcd074,https://www.linkedin.com/in/pam-lindemoen,"Anthem, Inc.",anthem,"Staff VP, Information Security Policy and Governance / Deputy CISO",,2017,8,2021.0,6.0,46.0,105,False,2026-05-17,False,False,False,Pre-COVID,10000+,Cloud Infrastructure,,,0,False,,Excluded_Deputy
2d0c9939-16db-46df-a6de-d04a02745f65,dea4c240ef20,https://www.linkedin.com/in/jeremy-embalabala-0393a3b,HUB International,hub international,Vice President Information Security,,2019,8,2021.0,10.0,26.0,81,False,2026-05-17,False,False,False,Pre-COVID,10000+,Insurance,,,0,False,,VP_below_CISO_at_same_company
45e5b4a2-2861-4dbd-a075-09a6ee1d9a7a,431d074b07a2,https://www.linkedin.com/in/angelique-q-napoleon-7b67977,General Dynamics Information Technology,general dynamics information,"Cybersecurity Director, Division Deputy CISO & Cyber Capability Lead",,2024,2,,,,27,True,2026-05-17,False,False,False,Post-COVID,10000+,Defense Technology,,,0,True,,Excluded_Deputy
a88dd83d-ac85-4534-9a36-36c0615626ff,83dfe4aa3830,https://www.linkedin.com/in/sam-kini-a7a2068,Virgin Media,virgin media,Director of Service Management (interim),,2010,1,2010.0,8.0,7.0,196,False,2026-05-17,False,False,False,Pre-COVID,10000+,Consumer Packaged Goods,,,0,False,,Excluded_Interim
44e776da-5127-416a-b531-19294a83a18d,f583a153241d,https://www.linkedin.com/in/mary-haigh-29611625,BAE Systems,bae systems,Director of Digital Delivery and Deputy Global CIO,,2025,5,,,,12,True,2026-05-17,False,False,False,Post-COVID,10000+,Defense Technology,,,0,True,,Excluded_Other
fc9649a8-1c63-48e6-a28f-75c28d3292fa,67bc32733c8b,https://www.linkedin.com/in/caseyessary,BILL,bill,VP & Deputy CISO,,2024,9,,,,20,True,2026-05-17,False,False,False,Post-COVID,1001-5000,Finance / Financial Services,,,0,True,,Excluded_Deputy
0d09e946-6c11-4890-8942-64a8c105e3d5,67bc32733c8b,https://www.linkedin.com/in/caseyessary,BILL,bill,Sr. Director & Deputy CISO,,2022,4,2024.0,9.0,29.0,49,False,2026-05-17,False,False,False,Post-COVID,1001-5000,Finance / Financial Services,,,0,False,,Excluded_Deputy
c924463f-668f-4e4e-a9c9-9ee49479d71f,478ef8451a2e,https://www.linkedin.com/in/jenniferlhartman,Informatica,informatica,"Sr. Director & Deputy CISO, Information Security Protection, Strategy & Operations",,2020,2,2023.0,12.0,46.0,75,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Data / Analytics,,,0,False,,Excluded_Deputy
b2802f49-2ff4-485a-977b-0496708bbb4b,06bf56c2b500,https://www.linkedin.com/in/amy-steagall-hess-029b0350,Stanford University,stanford university,Acting Chief Information Security Officer,,2022,5,2022.0,9.0,4.0,48,False,2026-05-17,False,False,False,Post-COVID,10000+,Education,,,0,False,,Excluded_Interim
42069e43-54cc-4ff8-a98d-b7b8aae36290,01d22de98882,https://www.linkedin.com/in/manishaagarwalshah,McAfee,mcafee,Deputy CISO,,2024,1,,,,28,True,2026-05-17,False,False,False,Post-COVID,10000+,Enterprise SaaS,,,0,True,,Excluded_Deputy
6a03d27f-c5a8-4baf-88d8-bdbdcbb8649d,1015c959ecf4,https://www.linkedin.com/in/lisa-a-ackerman,GSK,gsk,"Deputy CISO, VP Cyber Security Strategy and Solutions",,2022,12,2025.0,3.0,27.0,41,False,2026-05-17,False,False,False,Post-COVID,10000+,Pharma,,,0,False,,Excluded_Deputy
e304eb03-88f2-41bf-89c4-9ac172a6e544,8893e27cbd73,https://www.linkedin.com/in/thuytrankorns,Carrier,carrier,Deputy CISO | Cybersecurity Governance Risk & Compliance | Strategy,,2022,3,2024.0,10.0,31.0,50,False,2026-05-17,False,False,False,Post-COVID,10000+,Healthcare,,,0,False,,Excluded_Deputy
931af949-4014-4d81-b505-54668b4560c9,8b8216d36ae5,https://www.linkedin.com/in/john-nai-1124391,PayPal,paypal,"VP - Security, Architecture, Availability and Performance",,2013,11,2022.0,2.0,99.0,150,False,2026-05-17,False,False,False,Pre-COVID,10000+,FinTech,,,0,False,,VP_below_CISO_at_same_company
f4150307-8115-47c1-b7b5-a96c72d1621c,58adc6e3abc6,https://www.linkedin.com/in/mattmckeever,LexisNexis,lexisnexis,CTO Infrastructure and Operations.,,2025,1,,,,16,True,2026-05-17,False,False,False,Post-COVID,10000+,Enterprise SaaS,,,0,True,,Excluded_Other
e6bdf3b7-748c-436f-b217-91347dbda6b8,58adc6e3abc6,https://www.linkedin.com/in/mattmckeever,LexisNexis,lexisnexis,CTO Cloud Engineering,,2024,3,2025.0,5.0,14.0,26,False,2026-05-17,False,False,False,Post-COVID,10000+,Enterprise SaaS,,,0,True,,Excluded_Other
5ec4ca37-bb96-46c6-9a26-4fc12e2b8288,5c54a39d8983,https://www.linkedin.com/in/damonbecknel,Microsoft,microsoft,"Vice President and Deputy CISO, Regulated Industries",,2024,7,,,,22,True,2026-05-17,False,False,False,Post-COVID,501-1000,Enterprise SaaS,,,0,True,,Excluded_Deputy
dd9d13c5-83f8-4108-84ba-b481e0a54393,95f68ffd81a1,https://www.linkedin.com/in/jeffcostlow,ExtraHop Networks,extrahop networks,Deputy CISO,,2016,10,2023.0,9.0,83.0,115,False,2026-05-17,False,False,False,Pre-COVID,501-1000,Cloud Security,,,0,False,,Excluded_Deputy
a1d39df7-e193-43cd-b604-4b23d856fd0a,f13b82621b94,https://www.linkedin.com/in/destlick,Starbucks,starbucks,"VP, Technology Infrastructure and Enterprise Security Officer",,2012,12,2015.0,5.0,29.0,161,False,2026-05-17,False,False,False,Pre-COVID,10000+,Restaurant / Hospitality,,,0,False,,VP_below_CISO_at_same_company
a3d6f8e8-67b3-4085-8dbd-bbeee8d1a5fb,c9f452014202,https://www.linkedin.com/in/chetan-p-4271563,Helaba,helaba,"Vice President Information Security Officer, New York and London",,2018,3,2020.0,8.0,29.0,98,False,2026-05-17,False,False,False,Pre-COVID,51-100,Finance / Financial Services,,,0,False,,VP_below_CISO_at_same_company
16d90924-c935-4400-bd29-76b1d25ae866,432135948a81,https://www.linkedin.com/in/atticustysen,Intuit,intuit,"SVP Product Development, Chief Information Security and Fraud Prevention Officer",,2021,8,,,,57,True,2026-05-17,False,False,False,COVID,5001-10000,Finance / Financial Services,,,0,False,,VP_below_CISO_at_same_company
bbd947ac-5af1-449e-8a81-35f1ccc504da,432135948a81,https://www.linkedin.com/in/atticustysen,Intuit,intuit,SVP & CIO,,2013,8,2020.0,1.0,77.0,153,False,2026-05-17,False,False,False,Pre-COVID,5001-10000,Finance / Financial Services,,,0,False,,Excluded_Other
d2655fc3-fbce-473d-bbae-105ad46734a1,e29345373142,https://www.linkedin.com/in/e-larry-lidz-7b286340,Cisco,cisco,"VP, Software Security",,2025,10,,,,7,True,2026-05-17,False,False,False,Post-COVID,10000+,Cloud Infrastructure,,,0,True,,VP_below_CISO_at_same_company
fbc9d34a-bfb5-407a-80c6-002ebf2c9d8d,e29345373142,https://www.linkedin.com/in/e-larry-lidz-7b286340,Cisco,cisco,VP Customer Security,,2024,4,2025.0,10.0,18.0,25,False,2026-05-17,False,False,False,Post-COVID,10000+,Cloud Infrastructure,,,0,True,,VP_below_CISO_at_same_company
0b687a04-86b6-470f-bc9c-52dd44a91c06,e29345373142,https://www.linkedin.com/in/e-larry-lidz-7b286340,CNA Insurance,cna insurance,"Assistant Vice President, Information Security & Risk Management",,2014,9,2015.0,8.0,11.0,140,False,2026-05-17,False,False,False,Pre-COVID,10000+,Cloud Infrastructure,,,0,False,,VP_below_CISO_at_same_company
0ce5b2cd-b281-47c5-9636-86518fc9bba8,f629d72fea5f,https://www.linkedin.com/in/drew-simonis,Hewlett Packard Enterprise,hewlett packard enterprise,"VP, Chief Security Officer (Interim)",,2020,7,2021.0,3.0,8.0,70,False,2026-05-17,False,False,False,COVID,,,,,0,False,,Excluded_Interim
206d7484-13cc-4af8-89eb-f4f0150c3292,f629d72fea5f,https://www.linkedin.com/in/drew-simonis,Hewlett Packard Enterprise,hewlett packard enterprise,"Vice President, Deputy CISO ",,2018,12,2020.0,6.0,18.0,89,False,2026-05-17,False,False,False,Pre-COVID,,,,,0,False,,Excluded_Deputy
03f2e566-7ce3-4007-870b-07bfd867f4bc,c095df2b9095,https://www.linkedin.com/in/jackmaynard,Gap Inc.,gap,"Deputy CISO, Senior Director, Security Engineering & Operations",,2016,8,2019.0,10.0,38.0,117,False,2026-05-17,False,False,False,Pre-COVID,10000+,Retail,,,0,False,,Excluded_Deputy
6255fdba-a72d-4bcb-8d1e-84ae8c549276,baef1464842b,https://www.linkedin.com/in/troy-ament-93b4822,Ubiquity,ubiquity,"CIO/CTO, Director Information Technology",,2006,7,2008.0,6.0,23.0,238,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Cloud Security,,,0,False,,Excluded_Other
bed5df52-8ff9-47b9-8bcf-f2afecf4d82f,07ed2b3ee724,https://www.linkedin.com/in/danieladammayer,COUGA.net,couga.net,Co-Founder and CTO,,2001,6,2010.0,12.0,114.0,299,False,2026-05-17,True,False,False,Pre-COVID,5001-10000,Finance / Financial Services,,,0,False,,Excluded_Other
9a865942-47d4-4230-8338-e96f2fb1b524,0cb3f44c25ed,https://www.linkedin.com/in/darelgustafson,HealthPartners,healthpartners,Director Information Security - Deputy CISO,,2001,7,,,,298,True,2026-05-17,False,False,False,Pre-COVID,10000+,Healthcare,,,0,False,,Excluded_Deputy
b8359fa9-168c-4ad8-829e-3326a803dd8a,659f35345d2a,https://www.linkedin.com/in/akshetty14,Guidewire Software,guidewire software,"VP, Deputy CISO",,2023,11,,,,30,True,2026-05-17,False,False,False,Post-COVID,5001-10000,Enterprise SaaS,,,0,True,,Excluded_Deputy
7751db96-60af-475c-88f4-135d72543721,9efb4d9041af,https://www.linkedin.com/in/karimi,Moderna,moderna,"Deputy CISO, Executive Director",,2026,3,,,,2,True,2026-05-17,False,False,False,Post-COVID,1001-5000,HealthTech,,,0,True,,Excluded_Deputy
5642fd98-e193-40e8-b149-f34332846a1c,891ad2310061,https://www.linkedin.com/in/kristina-belnap,Proficio Bank,proficio bank, CIO,,2016,2,2017.0,3.0,13.0,123,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Finance / Financial Services,,,0,False,,Excluded_Other
e63bbf07-49f3-45e8-bfc6-94dab44e0091,0d0bd8f9c7ac,https://www.linkedin.com/in/jenner-holden-6510702,Axon,axon,Chief Information Officer (Interim),,2024,3,,,,26,True,2026-05-17,False,False,False,Post-COVID,1001-5000,Defense Technology,,,0,True,,Excluded_Interim
5f327f31-4dcd-4041-b8c0-1d18af5b52b7,0d0bd8f9c7ac,https://www.linkedin.com/in/jenner-holden-6510702,Axon,axon,Sr Vice President of Information Security,,2017,2,2017.0,12.0,10.0,111,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Defense Technology,,,0,False,,VP_below_CISO_at_same_company
d4242f48-48d2-45e5-a517-f5356389fbae,89ca7c1d26a4,https://www.linkedin.com/in/bill-roberts-4959b8,"Hologic, Inc.",hologic,Interim Chief Information Officer - Retired,,2020,10,2021.0,1.0,3.0,67,False,2026-05-17,False,False,False,COVID,1-10,FinTech,,,0,False,,Excluded_Interim
b6ab9e29-d558-4124-b17e-3d49de1c01c7,da7ed3424c04,https://www.linkedin.com/in/todd-wagner-cissp-cdpse-cipm-aa2960a,Bridgestone Americas,bridgestone americas,Deputy CISO,,2022,8,2025.0,6.0,34.0,45,False,2026-05-17,False,False,False,Post-COVID,10000+,Industrial / Manufacturing,,,0,False,,Excluded_Deputy
c5b5236e-695b-4bf0-8176-a7fad0505a8d,da7ed3424c04,https://www.linkedin.com/in/todd-wagner-cissp-cdpse-cipm-aa2960a,Caterpillar Inc.,caterpillar,"Information Security Senior Leadership, Global Information Services (Untitled Global Deputy CISO)",,2004,3,2017.0,4.0,157.0,266,False,2026-05-17,False,False,False,Pre-COVID,10000+,Industrial / Manufacturing,,,0,False,,Excluded_Deputy
e912314e-ee82-4897-8d16-e97cfe170485,666237fc827c,https://www.linkedin.com/in/markabutler,Trace3,trace3,VP Security Solutions,,2025,9,,,,8,True,2026-05-17,False,False,False,Post-COVID,1001-5000,Consulting / Professional Services,,,0,True,,VP_below_CISO_at_same_company
02944870-ac16-406c-85eb-ae1bcd073d08,666237fc827c,https://www.linkedin.com/in/markabutler,Fiserv,fiserv,"VP of Security Architecture, Engineering & Operations, Information Security Officer - ETG",,2011,2,2015.0,6.0,52.0,183,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Consulting / Professional Services,,,0,False,,VP_below_CISO_at_same_company
a572caf6-4131-4d64-bb9f-570ca7e75582,65133bb8c9fc,https://www.linkedin.com/in/johngrahamln,NetJets,netjets,Global Chief Information Officer (CIO),,2023,6,2024.0,6.0,12.0,35,False,2026-05-17,True,True,False,Post-COVID,5001-10000,Shipping / Transportation,,,0,True,,Excluded_Other
8b69b6a0-8fbb-489f-a983-13a701ebd92a,a5e119e4ef9d,https://www.linkedin.com/in/jasperossentjukciso,HSBC,hsbc,SVP - Information Security,,2007,3,2009.0,5.0,26.0,230,False,2026-05-17,False,False,False,Pre-COVID,5001-10000,Finance / Financial Services,,,0,False,,VP_below_CISO_at_same_company
52b5a1f5-15cf-4856-a340-33bfd59c8cd8,7656da24b13b,https://www.linkedin.com/in/yaronrl,Cerner Corporation,cerner corporation,"Deputy CISO, Director Information Security",,2013,4,2016.0,2.0,34.0,157,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Enterprise SaaS,,,0,False,,Excluded_Deputy
62330784-0771-41c9-aa5f-471a62e810e4,10cb3dce1163,https://www.linkedin.com/in/adammattina,Blackstone,blackstone,Managing Director & Deputy CISO,,2022,1,2025.0,1.0,36.0,52,False,2026-05-17,False,False,False,Post-COVID,1001-5000,Finance / Financial Services,,,0,False,,Excluded_Deputy
d3efdcf0-9fc3-4bba-9df6-0937931b8223,10cb3dce1163,https://www.linkedin.com/in/adammattina,Blackstone,blackstone,Senior Vice President & Deputy CISO,,2018,1,2021.0,12.0,47.0,100,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Finance / Financial Services,,,0,False,,Excluded_Deputy
7e7346e0-8443-4c39-b159-a912a2016e05,10cb3dce1163,https://www.linkedin.com/in/adammattina,Blackstone,blackstone,Vice President & Deputy CISO,,2017,1,2017.0,12.0,11.0,112,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Finance / Financial Services,,,0,False,,Excluded_Deputy
177d05a3-8107-48f7-9b24-d276eddb076d,1cd485b8d939,https://www.linkedin.com/in/adamely,Alvarez and Marsal,alvarez and marsal,Interim CIO & CISO for Clients,,2009,6,2009.0,11.0,5.0,203,False,2026-05-17,False,False,False,Pre-COVID,101-250,Finance / Financial Services,,,0,False,,Excluded_Interim
3ac3475b-c3b8-4e8a-ad72-e06729e81b9b,981601af41ad,https://www.linkedin.com/in/david-toy-cfe-cpp-cism-cisa-cgeit-crisc-5693b1,"iHerb, LLC",iherb,"SVP, Information Security and Enterprise IT",,2024,8,,,,21,True,2026-05-17,False,False,False,Post-COVID,501-1000,Consumer,,,0,True,,VP_below_CISO_at_same_company
a2f5ffd3-0704-449f-87a9-2b8a7e1a8738,9f56734e7690,https://www.linkedin.com/in/evan-wheeler-a9a3821,The Depository Trust & Clearing Corporation,the depository trust & clearing corporation,"Director, IT Risk Management and Deputy CISO at Omgeo (A DTCC | Thomson Reuters Company)",,2008,6,2015.0,1.0,79.0,215,False,2026-05-17,False,False,False,Pre-COVID,10000+,Finance / Financial Services,,,0,False,,Excluded_Deputy
30c31d40-aa4d-46ea-aa75-4e53317054a6,f4e30c3a1325,https://www.linkedin.com/in/shields1,TransUnion,transunion,"EVP, Security",,2025,7,2025.0,9.0,2.0,10,False,2026-05-17,False,False,False,Post-COVID,10000+,FinTech,,,0,True,,VP_below_CISO_at_same_company
a6445233-c336-46ae-a3af-34a2d76bf54b,e9c715cc02a1,https://www.linkedin.com/in/alextosheff,PivxX,pivxx,CTO,,2004,4,2007.0,8.0,40.0,265,False,2026-05-17,False,False,False,Pre-COVID,10000+,Enterprise SaaS,,,0,False,,Excluded_Other
ed7e7163-f076-4257-b3ee-1bac6c6b1947,e9c715cc02a1,https://www.linkedin.com/in/alextosheff,"Science Application International, Corp",science application international,"Corporate Vice President, CTO",,1994,3,2001.0,2.0,83.0,386,False,2026-05-17,False,False,False,Pre-COVID,10000+,Enterprise SaaS,,,0,False,,Excluded_Other
a079d64d-4ef2-4544-92e0-32e9b9f7575f,10b56fa26e23,https://www.linkedin.com/in/balasathiamurthy,Atlassian,atlassian,Chief Trust Officer (Interim),,2023,4,2023.0,10.0,6.0,37,False,2026-05-17,False,False,False,Post-COVID,51-100,Finance / Financial Services,,,0,False,,Excluded_Interim
403bb0d4-23a4-4ea1-9016-430c792b7bcd,6220aa4f5364,https://www.linkedin.com/in/hilkemeyer,Ohmium,ohmium,CIO,,2024,1,,,,28,True,2026-05-17,False,False,False,Post-COVID,51-100,Enterprise SaaS,,,0,True,,Excluded_Other
d466d665-6532-4e15-ab9b-d4e31c372b25,988c891487e2,https://www.linkedin.com/in/michael-johnson-cyber,Capital One,capital one,"Senior Vice President, Cybersecurity",,2019,11,2020.0,2.0,3.0,78,False,2026-05-17,False,False,False,Pre-COVID,,,,,0,False,,VP_below_CISO_at_same_company
0b287bed-9f71-498a-9655-75c618d830aa,9bca802086b0,https://www.linkedin.com/in/neil-pennell,ABB’s Enterprise Software Product Group,abb’s enterprise software product,CTO for Customer Services -- Vice President,,2014,2,2015.0,6.0,16.0,147,False,2026-05-17,False,False,False,Pre-COVID,,,,,0,False,,Excluded_Other
ae4bc661-2941-488c-abcd-fc5b86b1244a,9bca802086b0,https://www.linkedin.com/in/neil-pennell,Mincom,mincom,Global CIO and CTO Managed Servers - Vice President,,2010,2,2014.0,2.0,48.0,195,False,2026-05-17,False,False,False,Pre-COVID,,,,,0,False,,Excluded_Other
994c4017-f6ea-4477-aa18-11dc69260c76,9bca802086b0,https://www.linkedin.com/in/neil-pennell,E2open,e2open,CIO/VP & Principal Engineer,,2004,3,2010.0,1.0,70.0,266,False,2026-05-17,False,False,False,Pre-COVID,,,,,0,False,,Excluded_Other
50513b18-94ce-4144-a4d0-28777d84a40e,bd5a7d788891,https://www.linkedin.com/in/dshawdotnet,AppFolio,appfolio,"SVP, Trust | Chief Risk & Security Officer",,2026,3,,,,2,True,2026-05-17,False,False,False,Post-COVID,5001-10000,Enterprise SaaS,,,0,True,,VP_below_CISO_at_same_company
d9b4a15f-35fd-48e1-8a2a-6160044daa90,853767f70a7b,https://www.linkedin.com/in/gregtemm,Charter Communications,charter communications,"Group Vice President, IT Security & Communication  Systems",,2020,11,2023.0,3.0,28.0,66,False,2026-05-17,False,False,False,COVID,10000+,Telecommunications,,,0,False,,VP_below_CISO_at_same_company
fb2c6337-1047-4aa8-853a-8401365fe645,b2a227c2f545,https://www.linkedin.com/in/jasonlish,Alight Solutions,alight,CIO,,2018,5,2018.0,11.0,6.0,96,False,2026-05-17,False,False,False,Pre-COVID,10000+,Cloud Infrastructure,,,0,False,,Excluded_Other
e7247d06-6f63-4183-b11b-e7113822967e,78da05b2acd6,https://www.linkedin.com/in/davidmahon2,"CenturyLink, Inc.",centurylink,Vice President of Corporate Security,,2006,8,2011.0,4.0,56.0,237,False,2026-05-17,False,False,False,Pre-COVID,,,,,0,False,,VP_below_CISO_at_same_company
38504055-14fb-4c63-ad36-3a3d11c89dc3,084224e283ac,https://www.linkedin.com/in/lawrence-jarvis-477546,Fidelity Investments,fidelity investments,"SVP, Application/Cloud Technical & Security Operations",,2006,3,2012.0,4.0,73.0,242,False,2026-05-17,False,False,False,Pre-COVID,10000+,Cloud Security,,,0,False,,VP_below_CISO_at_same_company
