episode_id,profile_id,profile_url,company_name,company_name_clean,title_raw,title_normalized,start_year,start_month,end_year,end_month,duration_months,duration_months_to_scrape_date,is_censored,scrape_date,imputed_start_month,imputed_end_month,imputed_duration,episode_start_era,company_size_tier,industry_sector,industry_normalized,profile_region,contributor_episode_count,size_tier_usable,qa_flags
e34e5e19-eeb7-4c65-8f2b-109783b0a897,672142857b26,https://www.linkedin.com/in/jmyerholtz,Brunswick Corporation,brunswick corporation,VP - CISO,CISO,2024,3,,,,26,True,2026-05-17,False,False,False,Post-COVID,10000+,Industrial / Manufacturing,,,4,True,OVERLAPPING_EPISODES
1dc42126-2fd6-4c73-a5f9-86e99d638743,672142857b26,https://www.linkedin.com/in/jmyerholtz,OptimEyes AI,optimeyes ai,CISO Advisory Board,CISO,2019,10,,,,79,True,2026-05-17,False,False,False,Pre-COVID,10000+,Industrial / Manufacturing,,,4,False,OVERLAPPING_EPISODES|NO_END_DATE_OLD_ROLE
9892f031-768d-4c50-8e65-e67da002121f,672142857b26,https://www.linkedin.com/in/jmyerholtz,Grainger,grainger,VP - Chief Information Security Officer,CISO,2021,3,2024.0,3.0,36.0,62,False,2026-05-17,False,False,False,COVID,10000+,Industrial / Manufacturing,,,4,False,OVERLAPPING_EPISODES
d44dc499-4711-4ef0-8d65-12e8e828e0dd,672142857b26,https://www.linkedin.com/in/jmyerholtz,First Solar,first solar,Chief Information Security Officer,CISO,2020,3,2021.0,3.0,12.0,74,False,2026-05-17,False,False,False,COVID,10000+,Industrial / Manufacturing,,,4,False,OVERLAPPING_EPISODES
4f2121b2-97d5-40e5-b55f-795b36d171db,224397e0537f,https://www.linkedin.com/in/judyhatchett,Surescripts,surescripts,"VP, Information Security & CISO",CISO,2020,5,,,,72,True,2026-05-17,False,False,False,COVID,251-500,Enterprise SaaS,,,2,False,
b0484c2c-784a-434d-ad28-1f94c8912ef1,224397e0537f,https://www.linkedin.com/in/judyhatchett,Fairview Health Services,fairview health,VP Information Security and CISO,CISO,2018,1,2020.0,5.0,28.0,100,False,2026-05-17,False,False,False,Pre-COVID,251-500,Enterprise SaaS,,,2,False,
b63249cd-ea0b-424f-958e-392afcb776a5,021408e239a5,https://www.linkedin.com/in/devonarendosh,Brighthouse Financial,brighthouse financial,CISO,CISO,2020,2,,,,75,True,2026-05-17,False,False,False,Pre-COVID,1001-5000,FinTech,,,2,False,
8343830d-7718-4e40-aa1f-16acfc04a94e,021408e239a5,https://www.linkedin.com/in/devonarendosh,PRA Group (Nasdaq: PRAA),pra group (nasdaq: praa),Global Chief Information Security Officer,CISO,2015,7,2020.0,2.0,55.0,130,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,FinTech,,,2,False,DURATION_OVER_120MO
66250f8f-a706-49bc-92f1-caebf9cdf57a,50f90990887a,https://www.linkedin.com/in/mcneilmichael,Omnicell,omnicell,Chief Information Security Officer (CISO),CISO,2025,6,,,,11,True,2026-05-17,False,False,False,Post-COVID,10000+,HealthTech,,,5,True,
9bbc1f05-144e-461a-a5b5-4ff73a4cdcc1,50f90990887a,https://www.linkedin.com/in/mcneilmichael,McKesson,mckesson,"Senior Vice President, Global CISO",CISO,2020,4,2024.0,2.0,46.0,73,False,2026-05-17,False,False,False,COVID,10000+,HealthTech,,,5,False,
ee210091-32f7-4845-a636-5c26095ce0fa,50f90990887a,https://www.linkedin.com/in/mcneilmichael,Medtronic,medtronic,"CSO, Global Chief Privacy & Security Officer",CSO,2010,6,2013.0,12.0,42.0,191,False,2026-05-17,False,False,False,Pre-COVID,10000+,HealthTech,,,5,False,DURATION_OVER_120MO
f98f7025-0651-49e8-91a5-c9febbc9e547,50f90990887a,https://www.linkedin.com/in/mcneilmichael,Liberty Mutual Group,liberty mutual,"CISO, Director, Enterprise Security Governance",CISO,2008,6,2010.0,6.0,24.0,215,False,2026-05-17,True,False,False,Pre-COVID,10000+,HealthTech,,,5,False,DURATION_OVER_120MO|DURATION_IMPUTED
54b0da5a-e67b-46ea-8a8b-033183d5b69b,50f90990887a,https://www.linkedin.com/in/mcneilmichael,Pitney Bowes,pitney bowes,"Vice President, CISO, Global Privacy & Security Officer",CISO,2002,12,2008.0,2.0,62.0,281,False,2026-05-17,False,False,False,Pre-COVID,10000+,HealthTech,,,5,False,DURATION_OVER_120MO
cb8167d9-53d3-4dbc-96c8-9bafda4281a8,cbe4b24cc0ef,https://www.linkedin.com/in/k-strahan,Devereux,devereux,Chief Information Security Officer,CISO,2026,5,,,,0,True,2026-05-17,False,False,False,Post-COVID,,,,,4,True,DURATION_UNDER_3MO
7c45e871-2e6a-4b54-a82b-4547c60b0900,cbe4b24cc0ef,https://www.linkedin.com/in/k-strahan,Radial Inc.,radial,Senior Vice President of IT (Operational CIO) & CISO - Concurrent with Bpost Group CISO role,CISO,2020,4,2024.0,2.0,46.0,73,False,2026-05-17,False,False,False,COVID,,,,,4,False,OVERLAPPING_EPISODES
4317b0ef-c4d5-45cd-b31c-5aaf2fa5d91c,cbe4b24cc0ef,https://www.linkedin.com/in/k-strahan,Radial Inc.,radial,"CISO | Senior Director, Infrastructure & Security | Director, Network Services & Security",CISO,2017,7,2020.0,4.0,33.0,106,False,2026-05-17,False,False,False,Pre-COVID,,,,,4,False,
5371e3af-bd85-41a8-8426-cef5169c3efa,cbe4b24cc0ef,https://www.linkedin.com/in/k-strahan,bpost,bpost,Executive Advisor & Chief Information Security Officer (CISO) - Concurrent with Radial SVP/CIO role,CISO,2021,5,2024.0,1.0,32.0,60,False,2026-05-17,False,False,False,COVID,,,,,4,False,OVERLAPPING_EPISODES
f2c3051e-3219-411f-a652-0911202fcdaf,abc2743bc1ed,https://www.linkedin.com/in/marnie-huss-wilking,Booking.com,booking.com,VP Chief Security Officer,CSO,2024,4,,,,25,True,2026-05-17,False,False,False,Post-COVID,10000+,Consumer,,,7,True,
77de2865-4ddb-4dd4-82c9-0237a9e6daff,abc2743bc1ed,https://www.linkedin.com/in/marnie-huss-wilking,Booking.com,booking.com,Chief Information Security Officer,CISO,2022,12,2024.0,4.0,16.0,41,False,2026-05-17,False,False,False,Post-COVID,10000+,Consumer,,,7,False,
8970a845-919f-47b9-a1fe-773d01a9f70d,abc2743bc1ed,https://www.linkedin.com/in/marnie-huss-wilking,Wayfair,wayfair,"Global Head of Cybersecurity, Privacy & Technology Risk Management (CISO)",CISO,2019,4,2022.0,10.0,42.0,85,False,2026-05-17,False,False,False,Pre-COVID,10000+,Consumer,,,7,False,
59e11ca7-3e18-4a44-9d17-10434bab3ee6,abc2743bc1ed,https://www.linkedin.com/in/marnie-huss-wilking,Orion Health,orion health,"CISO, VP Information Assurance",CISO,2018,4,2019.0,4.0,12.0,97,False,2026-05-17,False,False,False,Pre-COVID,10000+,Consumer,,,7,False,
c06d16f4-c55c-463e-829c-a3ab453b6db7,abc2743bc1ed,https://www.linkedin.com/in/marnie-huss-wilking,Orion Health,orion health,Chief Information Security Officer,CISO,2016,4,2018.0,4.0,24.0,121,False,2026-05-17,False,False,False,Pre-COVID,10000+,Consumer,,,7,False,DURATION_OVER_120MO
67148de1-9a49-497a-be03-459f44ae9835,abc2743bc1ed,https://www.linkedin.com/in/marnie-huss-wilking,Wells Fargo,wells fargo,"VP, Information Security Officer, Wells Fargo Mortgage",VP_Security,2010,6,2014.0,9.0,51.0,191,False,2026-05-17,False,False,False,Pre-COVID,10000+,Consumer,,,7,False,DURATION_OVER_120MO|TITLE_AMBIGUOUS
1e3597e4-967a-4ebf-8066-ed67098493d8,abc2743bc1ed,https://www.linkedin.com/in/marnie-huss-wilking,Wells Fargo,wells fargo,"VP, Information Security",VP_Security,1998,6,2010.0,6.0,144.0,335,False,2026-05-17,False,False,False,Pre-COVID,10000+,Consumer,,,7,False,DURATION_OVER_120MO|START_BEFORE_2000|TITLE_AMBIGUOUS
a044d867-bab8-4a4b-94ca-9b991e412afc,ddf0bc6d8725,https://www.linkedin.com/in/katiec1,Liberty Mutual Insurance,liberty mutual insurance,EVP & Chief Information Security Officer,CISO,2018,6,,,,95,True,2026-05-17,False,False,False,Pre-COVID,10000+,Finance / Financial Services,,,1,False,NO_END_DATE_OLD_ROLE
a1c73139-edbf-4e02-89a4-659ca0b610dc,b28281f1bc57,https://www.linkedin.com/in/rudyiramirez,Citizens Business Bank,citizens business bank,Chief Information Security Officer,CISO,2022,4,,,,49,True,2026-05-17,False,False,False,Post-COVID,501-1000,Finance / Financial Services,,,4,False,OVERLAPPING_EPISODES
cf6f4955-95a6-4505-b2d8-3eb3047f28e6,b28281f1bc57,https://www.linkedin.com/in/rudyiramirez,"Evanta, a Gartner Company","evanta, a gartner",CISO Governing Body Member,CISO,2023,1,,,,40,True,2026-05-17,False,False,False,Post-COVID,501-1000,Finance / Financial Services,,,4,False,OVERLAPPING_EPISODES
0a9974e5-5657-4e5d-ad3a-9991cd42173a,b28281f1bc57,https://www.linkedin.com/in/rudyiramirez,Pacific Premier Bank,pacific premier bank,Chief Information Security Officer,CISO,2020,6,2022.0,4.0,22.0,71,False,2026-05-17,False,False,False,COVID,501-1000,Finance / Financial Services,,,4,False,
f2b769e3-80eb-457b-beaa-efa5d8d39a71,b28281f1bc57,https://www.linkedin.com/in/rudyiramirez,Opus Bank,opus bank,Chief Information Security Officer - (Sold to Pacific Premier Bank),CISO,2019,2,2020.0,6.0,16.0,87,False,2026-05-17,False,False,False,Pre-COVID,501-1000,Finance / Financial Services,,,4,False,
5cce52fb-7eed-469f-9e54-324117f3fa3f,20a5493fdd7b,https://www.linkedin.com/in/chiefsecurityevangelist,Intercept Pharmaceuticals,intercept pharmaceuticals,Chief Information Security Officer,CISO,2020,5,,,,72,True,2026-05-17,False,False,False,COVID,501-1000,Pharma,,,5,False,
8e0a673e-c6fc-42e0-9a42-5ae98ff7c286,20a5493fdd7b,https://www.linkedin.com/in/chiefsecurityevangelist,Citi,citi,"Vice President, Business Information Security Officer",VP_Security,2005,6,2005.0,6.0,6.0,251,False,2026-05-17,True,True,True,Pre-COVID,501-1000,Pharma,,,5,False,DURATION_OVER_120MO|DURATION_IMPUTED|TITLE_AMBIGUOUS|SINGLE_MONTH_TENURE
4aad9003-6a94-4477-9af0-b581cbd31264,20a5493fdd7b,https://www.linkedin.com/in/chiefsecurityevangelist,Crédit Agricole,crédit agricole,"Vice President, Information Security Officer",VP_Security,2001,6,2005.0,6.0,48.0,299,False,2026-05-17,True,True,False,Pre-COVID,501-1000,Pharma,,,5,False,DURATION_OVER_120MO|DURATION_IMPUTED|TITLE_AMBIGUOUS
b865adc2-96e9-4997-8140-250c88130e2b,20a5493fdd7b,https://www.linkedin.com/in/chiefsecurityevangelist,Sotheby's,sotheby's,"Vice President, Worldwide Information Security Officer",VP_Security,2000,6,2001.0,6.0,12.0,311,False,2026-05-17,True,True,False,Pre-COVID,501-1000,Pharma,,,5,False,DURATION_OVER_120MO|DURATION_IMPUTED|TITLE_AMBIGUOUS
7f6e7519-8189-4313-9d83-98c2be772187,20a5493fdd7b,https://www.linkedin.com/in/chiefsecurityevangelist,Bank of Tokyo-Mitsubishi UFJ,bank of tokyo-mitsubishi ufj,"Vice President, Data Security Officer",VP_Security,1999,6,2000.0,6.0,12.0,323,False,2026-05-17,True,True,False,Pre-COVID,501-1000,Pharma,,,5,False,DURATION_OVER_120MO|DURATION_IMPUTED|START_BEFORE_2000|TITLE_AMBIGUOUS
af8a59ee-f230-4759-8c2d-2207d1291d01,8cc8879e6e4c,https://www.linkedin.com/in/victor-campos-a479b430,"JM Family Enterprises, Inc.",jm family enterprises,Chief Information Security Officer,CISO,2020,1,,,,76,True,2026-05-17,False,False,False,Pre-COVID,1001-5000,Retail,,,2,False,
30bc9483-30cd-4e3e-b50a-29a15412b09b,8cc8879e6e4c,https://www.linkedin.com/in/victor-campos-a479b430,Brightstar Corp.,brightstar,"Vice President, IT Security & Infrastructure",VP_Security,2015,5,2020.0,1.0,56.0,132,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Retail,,,2,False,DURATION_OVER_120MO|TITLE_AMBIGUOUS
72ddb3ad-df0c-4a83-8c0e-4b2edf2bb02b,91911d46a14d,https://www.linkedin.com/in/gregorykeithwilson,Whirlpool Corporation,whirlpool corporation,Global Chief Information Security Officer,CISO,2025,3,,,,14,True,2026-05-17,False,False,False,Post-COVID,1001-5000,Finance / Financial Services,,,4,True,OVERLAPPING_EPISODES
1b0e40c2-0043-42dc-9ae2-7dc7bb8b8576,91911d46a14d,https://www.linkedin.com/in/gregorykeithwilson,Docupace,docupace,Chief Information Security Officer,CISO,2019,10,,,,79,True,2026-05-17,False,False,False,Pre-COVID,1001-5000,Finance / Financial Services,,,4,False,OVERLAPPING_EPISODES|NO_END_DATE_OLD_ROLE
88558556-6f6a-408d-9ae3-728345c6a7a2,91911d46a14d,https://www.linkedin.com/in/gregorykeithwilson,Putnam Investments,putnam investments,Chief Information Security Officer,CISO,2021,7,2024.0,2.0,31.0,58,False,2026-05-17,False,False,False,COVID,1001-5000,Finance / Financial Services,,,4,False,OVERLAPPING_EPISODES
c0355504-6d62-4bf0-a78d-08239d5ccdea,91911d46a14d,https://www.linkedin.com/in/gregorykeithwilson,Pioneer Natural Resources Company,pioneer natural resources,Chief Information Security Officer (CISO),CISO,2018,12,2020.0,10.0,22.0,89,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Finance / Financial Services,,,4,False,OVERLAPPING_EPISODES
6baa23fa-fffe-41a3-bab0-d4c58c8be43a,7b5844e667da,https://www.linkedin.com/in/monica-keeneth-1735972,Inovalon,inovalon,Chief Security Officer,CSO,2016,5,,,,120,True,2026-05-17,False,False,False,Pre-COVID,1001-5000,Data / Analytics,,,3,False,OVERLAPPING_EPISODES|NO_END_DATE_OLD_ROLE
c4b72215-263e-4d43-b097-f823be834ad9,7b5844e667da,https://www.linkedin.com/in/monica-keeneth-1735972,Inovalon,inovalon,"VP, Chief Information Security Officer",CISO,2019,2,2023.0,9.0,55.0,87,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Data / Analytics,,,3,False,OVERLAPPING_EPISODES
3eb44f39-7069-4b32-a832-67fa1a22a87c,7b5844e667da,https://www.linkedin.com/in/monica-keeneth-1735972,IntelliGuards,intelliguards,CISO Advisory Board Member,CISO,2023,11,,,,30,True,2026-05-17,False,False,False,Post-COVID,1001-5000,Data / Analytics,,,3,True,OVERLAPPING_EPISODES
4d71c1cc-c1c4-41bd-993b-30a0eb9428d5,15a6efbd8135,https://www.linkedin.com/in/amandacody,Booz Allen Hamilton,booz allen hamilton,Chief Information Security Officer,CISO,2023,3,,,,38,True,2026-05-17,False,False,False,Post-COVID,10000+,Cloud Security,,,4,False,
7c549b12-9899-4b1c-83e2-ab778475e6dc,15a6efbd8135,https://www.linkedin.com/in/amandacody,FS-ISAC,fs-isac,Chief Information Security Officer,CISO,2019,4,2023.0,2.0,46.0,85,False,2026-05-17,False,False,False,Pre-COVID,10000+,Cloud Security,,,4,False,
a4f8bf93-0cbd-4ac5-9485-a5f56ceccfdb,15a6efbd8135,https://www.linkedin.com/in/amandacody,National Geographic Partners,national geographic partners,VP of Information Security (CISO),CISO,2015,11,2019.0,4.0,41.0,126,False,2026-05-17,False,False,False,Pre-COVID,10000+,Cloud Security,,,4,False,DURATION_OVER_120MO
fa0950ff-3314-4657-a13b-334a9c9aad08,15a6efbd8135,https://www.linkedin.com/in/amandacody,National Geographic Partners,national geographic partners,VP of Information Security (CISO),CISO,2015,7,2015.0,11.0,4.0,130,False,2026-05-17,False,False,False,Pre-COVID,10000+,Cloud Security,,,4,False,DURATION_OVER_120MO
a16e8562-835d-4d7b-8191-9326fea8d4a0,12ec241d5d3f,https://www.linkedin.com/in/aghughes,AstraZeneca,astrazeneca,Global Chief Information Security Officer,CISO,2025,9,,,,8,True,2026-05-17,False,False,False,Post-COVID,10000+,Retail,,,3,True,
824950ad-7fb1-4dda-8714-620e83ecb2e7,12ec241d5d3f,https://www.linkedin.com/in/aghughes,Albertsons Companies,albertsons companies,SVP and Chief Information Security Officer (CISO),CISO,2022,8,2025.0,9.0,37.0,45,False,2026-05-17,False,False,False,Post-COVID,10000+,Retail,,,3,False,
83f671a9-9360-4d15-ab9f-3d98973551dd,12ec241d5d3f,https://www.linkedin.com/in/aghughes,Albertsons Companies,albertsons companies,GVP and Chief Information Security Officer,CISO,2020,11,2022.0,8.0,21.0,66,False,2026-05-17,False,False,False,COVID,10000+,Retail,,,3,False,
6e903a05-67d5-4d6d-b1f5-f6e1d680f63a,1d697fe155c0,https://www.linkedin.com/in/marene-allison-9508611,Johnson & Johnson,johnson & johnson,Chief Information Security Officer,CISO,2010,9,2023.0,3.0,150.0,188,False,2026-05-17,False,False,False,Pre-COVID,10000+,Consumer Packaged Goods,,,2,False,DURATION_OVER_120MO
158c8d2c-218e-4e38-bd1f-8afb9844344f,1d697fe155c0,https://www.linkedin.com/in/marene-allison-9508611,Medco,medco,VP of Global Security,VP_Security,2005,2,2010.0,9.0,67.0,255,False,2026-05-17,False,False,False,Pre-COVID,10000+,Consumer Packaged Goods,,,2,False,DURATION_OVER_120MO|TITLE_AMBIGUOUS
8ea0ba96-68d1-435f-a50b-5e3e46145172,dc4469b81c00,https://www.linkedin.com/in/arielhweintraub,Aon,aon,Global Chief Information Security Officer (CISO),CISO,2024,1,,,,28,True,2026-05-17,False,False,False,Post-COVID,10000+,Finance / Financial Services,,,3,True,
c79ebfba-fbcb-4590-9f10-b2ce27e5d215,dc4469b81c00,https://www.linkedin.com/in/arielhweintraub,MassMutual,massmutual,Chief Information Security Officer (CISO),CISO,2021,2,2024.0,1.0,35.0,63,False,2026-05-17,False,False,False,COVID,10000+,Finance / Financial Services,,,3,False,
4c7dae07-81b0-459e-a8e9-2ca496394a9c,dc4469b81c00,https://www.linkedin.com/in/arielhweintraub,BNY Mellon,bny mellon,"Vice President, Information Security",VP_Security,2011,7,2015.0,1.0,42.0,178,False,2026-05-17,False,False,False,Pre-COVID,10000+,Finance / Financial Services,,,3,False,DURATION_OVER_120MO|TITLE_AMBIGUOUS
7938776d-b097-46a5-bda4-d1f5527e2c55,57dbc0c8a70c,https://www.linkedin.com/in/sara-schmidt-53592741,US Foods,us foods,"SVP, Chief Information Security Officer",CISO,2022,6,,,,47,True,2026-05-17,False,False,False,Post-COVID,10000+,Restaurant / Hospitality,,,2,False,
c99e3029-a3ac-43ca-a66b-062a98b168fe,57dbc0c8a70c,https://www.linkedin.com/in/sara-schmidt-53592741,Farmers Insurance,farmers insurance,Chief Information Security Officer,CISO,2019,10,2022.0,6.0,32.0,79,False,2026-05-17,False,False,False,Pre-COVID,10000+,Restaurant / Hospitality,,,2,False,
49c18f34-8710-4395-b3ee-5f655648ae4f,e2d0c8bb3d28,https://www.linkedin.com/in/melissasbishop,Amazon,amazon,"CISO, Corporate Services",CISO,2023,4,,,,37,True,2026-05-17,False,False,False,Post-COVID,10000+,Consumer,,,2,False,
ed699a16-6f84-4000-99f7-4cad34325432,e2d0c8bb3d28,https://www.linkedin.com/in/melissasbishop,Capital One,capital one,"Managing Vice President, Information Security Officer - U.S. Card, Small Business and Canada ",VP_Security,2021,11,2023.0,3.0,16.0,54,False,2026-05-17,False,False,False,COVID,10000+,Consumer,,,2,False,TITLE_AMBIGUOUS
09fd8f76-183d-45cd-b467-0f75e75df9c4,9956a70de3a2,https://www.linkedin.com/in/richie-rodriguez-6a80944,Blackboard,blackboard,Chief Information Security Officer,CISO,2020,7,,,,70,True,2026-05-17,False,False,False,COVID,51-100,AdTech / MarTech,,,2,False,
1aea635b-6585-41fa-8e03-8441c59ba172,9956a70de3a2,https://www.linkedin.com/in/richie-rodriguez-6a80944,Campus Management Corp.,campus management,Chief Information Security Officer,CISO,2017,11,2020.0,7.0,32.0,102,False,2026-05-17,False,False,False,Pre-COVID,51-100,AdTech / MarTech,,,2,False,
f80b2ebc-416b-4f04-b788-4057124632f0,6e7d790abdc7,https://www.linkedin.com/in/rubenchacon,Eaton,eaton,Global VP & CISO,CISO,2022,6,,,,47,True,2026-05-17,False,False,False,Post-COVID,5001-10000,Enterprise Software,,,3,False,
6d0db9c3-ac81-4f03-a532-4af0f035e504,6e7d790abdc7,https://www.linkedin.com/in/rubenchacon,CDW,cdw,VP and CISO,CISO,2019,11,2022.0,6.0,31.0,78,False,2026-05-17,False,False,False,Pre-COVID,5001-10000,Enterprise Software,,,3,False,
6fe6dd44-273b-4952-a0e1-879708ce6ad6,6e7d790abdc7,https://www.linkedin.com/in/rubenchacon,Constellation Brands,constellation brands,VP and CISO,CISO,2018,4,2019.0,11.0,19.0,97,False,2026-05-17,False,False,False,Pre-COVID,5001-10000,Enterprise Software,,,3,False,
4ecb9cbd-6e73-4bbc-a8c6-89ce7d9d931e,6a982f1e25a8,https://www.linkedin.com/in/bethanydeludecissp,The Carlyle Group,the carlyle,Managing Director and Chief Information Security Officer,CISO,2021,1,2024.0,12.0,47.0,64,False,2026-05-17,False,False,False,COVID,,,,,5,False,
438ed094-0e2e-4d0c-8792-4a6cb2594488,6a982f1e25a8,https://www.linkedin.com/in/bethanydeludecissp,Cred,cred,Chief Information Security Officer,CISO,2020,7,2020.0,12.0,5.0,70,False,2026-05-17,False,False,False,COVID,,,,,5,False,
052a9144-ebc0-44af-8fa8-81bb2c68433e,6a982f1e25a8,https://www.linkedin.com/in/bethanydeludecissp,Public Company Accounting Oversight Board (PCAOB),public company accounting oversight board (pcaob),Chief Information Security Officer,CISO,2019,6,2020.0,6.0,12.0,83,False,2026-05-17,True,True,False,Pre-COVID,,,,,5,False,DURATION_IMPUTED
5efb306b-89a7-442b-afee-b851905ea30b,6a982f1e25a8,https://www.linkedin.com/in/bethanydeludecissp,Administrative Office of the United States Courts,administrative office of the united states courts,"Senior Executive Service, Chief Information Security Officer for the Federal Judiciary",CISO,2010,6,2019.0,6.0,108.0,191,False,2026-05-17,True,True,False,Pre-COVID,,,,,5,False,DURATION_OVER_120MO|DURATION_IMPUTED
a5cd2d39-66d7-44b6-a91e-42e1911379b6,6a982f1e25a8,https://www.linkedin.com/in/bethanydeludecissp,Riggs Bank,riggs bank,Group Vice President and Chief Information Security Officer,CISO,2003,6,2005.0,6.0,24.0,275,False,2026-05-17,True,True,False,Pre-COVID,,,,,5,False,DURATION_OVER_120MO|DURATION_IMPUTED
4ba06f49-85ce-4086-a2b3-8064903458a5,dfb9054de54c,https://www.linkedin.com/in/carol-kasten,SaverLife,saverlife,Chief Information Security Officer,CISO,2020,5,2023.0,11.0,42.0,72,False,2026-05-17,False,False,False,COVID,11-50,Finance / Financial Services,,,2,False,
507e54d9-7a4f-4b98-bb35-ebfd72b964bc,dfb9054de54c,https://www.linkedin.com/in/carol-kasten,High-Tech Freelance LLC,high-tech freelance,SaverLife: Chief Information Security Officer,CISO,2019,9,2020.0,5.0,8.0,80,False,2026-05-17,False,False,False,Pre-COVID,11-50,Finance / Financial Services,,,2,False,
0f136982-50a4-48d8-a2e1-6fcbad31e548,d8d055ea93b8,https://www.linkedin.com/in/mavaldez,Halcyon,halcyon,Field Chief Information Security Officer,CISO,2026,4,,,,1,True,2026-05-17,False,False,False,Post-COVID,10000+,Finance / Financial Services,,,2,True,DURATION_UNDER_3MO
95df730b-c637-45bf-af98-826cad30674e,d8d055ea93b8,https://www.linkedin.com/in/mavaldez,OneMain Financial,onemain financial,Chief Information Security Officer,CISO,2020,1,2022.0,3.0,26.0,76,False,2026-05-17,False,False,False,Pre-COVID,10000+,Finance / Financial Services,,,2,False,
be5a838d-5395-4c6e-b856-af45c66a2dac,e051d2d0ed24,https://www.linkedin.com/in/sonjahammond,National Veterinary Associates,national veterinary associates,"Chief Information Security Officer and Vice President, IT Architecture & Engineering",CISO,2020,7,,,,70,True,2026-05-17,False,False,False,COVID,1001-5000,Healthcare,,,2,False,
4132c15c-a754-4ddc-8e86-78690c86d4cb,e051d2d0ed24,https://www.linkedin.com/in/sonjahammond,Essilor Group,essilor,"VP, Chief Information Security Officer and Privacy Officer",CISO,2016,11,2020.0,7.0,44.0,114,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Healthcare,,,2,False,
2fd7a16a-17b8-4f20-923a-6664775d8546,f01feb4ea676,https://www.linkedin.com/in/becky-palmer-38a2873,National Life Group,national life,Vice President & Chief Information Security Officer,CISO,2020,6,,,,71,True,2026-05-17,True,False,False,COVID,501-1000,Insurance,,,2,False,DURATION_IMPUTED|OVERLAPPING_EPISODES
f52005a7-52fb-425b-b0e7-8d5c5ca8427d,f01feb4ea676,https://www.linkedin.com/in/becky-palmer-38a2873,DallasCISO,dallasciso,"Chair, Dallas CISO Advisory Board (previously Vice-Chair and Program Chair)",CISO,2023,6,,,,35,True,2026-05-17,True,False,False,Post-COVID,501-1000,Insurance,,,2,True,DURATION_IMPUTED|OVERLAPPING_EPISODES
d3dcbe33-bdf4-4a67-b518-6cb390ec9b01,6bf1cefa13c6,https://www.linkedin.com/in/michael-r-smith-a4627b99,Sedgwick Government Solutions,sedgwick government,CIO & CISO,CISO,2020,8,,,,69,True,2026-05-17,False,False,False,COVID,101-250,Enterprise Software,,,2,False,
86dcb3ac-eff9-4843-9dd5-3dcdfac9d0df,6bf1cefa13c6,https://www.linkedin.com/in/michael-r-smith-a4627b99,"NCI, Inc.",nci,Chief Security Officer / Director of Information Assurance,CSO,2015,6,2016.0,3.0,9.0,131,False,2026-05-17,False,False,False,Pre-COVID,101-250,Enterprise Software,,,2,False,DURATION_OVER_120MO
dfcf9222-8c3a-401a-ade0-2762b0226d5c,9d06d46fb0d1,https://www.linkedin.com/in/amy-braswell-6958981,TIAA,tiaa,Deputy Chief Information Security Officer,CISO,2022,1,,,,52,True,2026-05-17,False,False,False,Post-COVID,10000+,Finance / Financial Services,,,2,False,OVERLAPPING_EPISODES
f0e55b7a-67b5-4b45-a9b3-ff1d28a02cf4,9d06d46fb0d1,https://www.linkedin.com/in/amy-braswell-6958981,TIAA Bank,tiaa bank,Chief Information Security Officer,CISO,2020,6,2023.0,2.0,32.0,71,False,2026-05-17,False,False,False,COVID,10000+,Finance / Financial Services,,,2,False,OVERLAPPING_EPISODES
db1fd6c1-8110-4791-8205-aef7d569e183,9dfa703bbd82,https://www.linkedin.com/in/tracey-brand-sanders-mba,UGI Corporation,ugi corporation,VP & Chief Information Security Officer,CISO,2020,4,,,,73,True,2026-05-17,False,False,False,COVID,10000+,Energy,,,1,False,
6e1b88c9-2422-4000-b127-1440d0d1caf7,4271c86c8292,https://www.linkedin.com/in/hernandezorro,Corning Incorporated,corning incorporated,VP & Chief Information Security Officer,CISO,2020,4,,,,73,True,2026-05-17,False,False,False,COVID,10000+,Industrial / Manufacturing,,,2,False,
89ece116-fe8c-4165-972b-637eb61ae37e,4271c86c8292,https://www.linkedin.com/in/hernandezorro,Bechtel Corporation,bechtel corporation,"Global Chief Information Security Officer, Principal Vice President",CISO,2013,9,2020.0,3.0,78.0,152,False,2026-05-17,False,False,False,Pre-COVID,10000+,Industrial / Manufacturing,,,2,False,DURATION_OVER_120MO
52faa7a0-a299-4520-829c-758e0c326db1,9ecf433a19aa,https://www.linkedin.com/in/robert-pace097,Invitation Homes,invitation homes,"Senior Vice President - CISO, Infrastructure & Support Services",CISO,2026,2,,,,3,True,2026-05-17,False,False,False,Post-COVID,,,,,3,True,OVERLAPPING_EPISODES
4d658ed6-0cd9-4a96-9ee9-fc8d72d48e62,9ecf433a19aa,https://www.linkedin.com/in/robert-pace097,Invitation Homes,invitation homes," Vice President - CISO, Information Security and Compliance",CISO,2020,8,,,,69,True,2026-05-17,False,False,False,COVID,,,,,3,False,OVERLAPPING_EPISODES
